date,year,month,crop_name,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,spread_pct
2013-06-01,2013,6,Lime,202.27,260.17,291.7,73.66,36.4166527825912
2013-07-01,2013,7,Lime,170.92,229.07,242.05,64.64,37.81884049915721
2013-08-01,2013,8,Lime,167.43,228.74,229.61,61.74,36.87508996291587
2013-09-01,2013,9,Lime,201.59,243.13,259.55,49.75,24.678791270007803
2013-10-01,2013,10,Lime,144.91,201.3,205.8,58.64,40.46646852082774
2013-11-01,2013,11,Lime,199.37,255.01,287.74,72.0,36.113740224838125
2013-12-01,2013,12,Lime,220.9,288.74,290.02,68.48,31.000438659828585
2014-01-01,2014,1,Lime,186.95,245.35,248.62,60.04,32.11552173547915
2014-02-01,2014,2,Lime,167.09,211.14,241.83,59.4,35.549682476699694
2014-03-01,2014,3,Lime,210.16,255.02,266.08,50.39,23.97695851876736
2014-04-01,2014,4,Lime,181.09,246.83,257.03,70.84,39.1186486726773
2014-05-01,2014,5,Lime,254.74,337.14,330.24,78.95,30.99237222565273
2014-06-01,2014,6,Lime,163.61,198.86,225.54,48.59,29.69865552310035
2014-07-01,2014,7,Lime,184.07,229.63,232.95,47.22,25.65327014001731
2014-08-01,2014,8,Lime,177.59,223.44,237.54,52.9,29.787696498847627
2014-09-01,2014,9,Lime,203.31,268.97,289.41,75.88,37.322297318234554
2014-10-01,2014,10,Lime,183.04,238.58,239.77,56.14,30.670874852013306
2014-11-01,2014,11,Lime,231.77,323.39,304.06,81.95,35.358314122486036
2014-12-01,2014,12,Lime,205.17,281.2,275.48,73.17,35.66309125939891
2015-01-01,2015,1,Lime,234.62,296.11,339.44,83.16,35.44453352462129
2015-02-01,2015,2,Lime,183.6,224.4,253.14,55.17,30.04900324128364
2015-03-01,2015,3,Lime,159.66,217.47,206.64,52.4,32.81972139563986
2015-04-01,2015,4,Lime,217.93,281.02,288.05,66.6,30.56025762388949
2015-05-01,2015,5,Lime,279.42,346.64,365.39,76.59,27.410340201009163
2015-06-01,2015,6,Lime,223.98,285.22,306.87,72.07,32.176965721508296
2015-07-01,2015,7,Lime,152.16,193.18,216.77,52.82,34.713436702525826
2015-08-01,2015,8,Lime,243.93,297.87,308.08,59.04,24.20365506347925
2015-09-01,2015,9,Lime,177.03,223.85,221.44,45.61,25.76398024968635
2015-10-01,2015,10,Lime,165.78,215.33,237.52,60.65,36.58460816467115
2015-11-01,2015,11,Lime,225.12,270.68,300.83,60.63,26.932290808328535
2015-12-01,2015,12,Lime,202.9,267.09,277.7,69.49,34.24838134628814
2016-01-01,2016,1,Lime,189.26,249.69,240.95,56.06,29.620612057163665
2016-02-01,2016,2,Lime,197.78,265.39,252.31,61.07,30.87772733454984
2016-03-01,2016,3,Lime,231.62,286.6,332.01,77.68,33.537676566066594
2016-04-01,2016,4,Lime,170.43,207.31,240.66,53.55,31.420506119517615
2016-05-01,2016,5,Lime,215.96,285.05,304.58,78.85,36.51137409178825
2016-06-01,2016,6,Lime,234.74,322.02,323.0,87.77,37.39028823792781
2016-07-01,2016,7,Lime,226.18,308.53,301.95,79.06,34.954445594462115
2016-08-01,2016,8,Lime,268.8,340.04,337.04,69.74,25.94493082405847
2016-09-01,2016,9,Lime,212.94,262.3,272.21,54.32,25.509521222165297
2016-10-01,2016,10,Lime,202.66,280.39,288.7,81.88,40.40262488768139
2016-11-01,2016,11,Lime,234.71,283.72,310.22,62.26,26.526340366264595
2016-12-01,2016,12,Lime,226.55,300.85,286.26,67.0,29.574032410491096
2017-01-01,2017,1,Lime,254.7,311.5,367.09,84.6,33.21553466213794
2017-02-01,2017,2,Lime,210.61,286.09,302.26,83.56,39.67521025819749
2017-03-01,2017,3,Lime,287.54,357.8,403.01,92.86,32.29462603650761
2017-04-01,2017,4,Lime,204.0,258.52,291.19,70.85,34.73037513216905
2017-05-01,2017,5,Lime,282.9,340.6,355.07,64.94,22.955099697737825
2017-06-01,2017,6,Lime,228.66,277.7,289.02,54.7,23.921969770852023
2017-07-01,2017,7,Lime,274.69,331.48,354.22,68.16,24.813417010660377
2017-08-01,2017,8,Lime,194.63,260.32,262.37,66.72,34.28041191984179
2017-09-01,2017,9,Lime,234.7,290.83,327.73,74.58,31.776722719760237
2017-10-01,2017,10,Lime,251.49,323.17,333.12,76.66,30.48231322028183
2017-11-01,2017,11,Lime,231.05,299.69,307.94,72.76,31.4910056303806
2017-12-01,2017,12,Lime,218.93,278.27,301.62,71.01,32.43501007855932
2018-01-01,2018,1,Lime,265.15,363.41,374.42,103.77,39.13632316186191
2018-02-01,2018,2,Lime,196.92,247.04,265.84,59.52,30.225456923899596
2018-03-01,2018,3,Lime,200.53,260.99,265.45,62.69,31.26213969872852
2018-04-01,2018,4,Lime,324.49,438.54,407.51,98.54,30.367644498245095
2018-05-01,2018,5,Lime,190.02,230.9,257.77,54.31,28.58118693759239
2018-06-01,2018,6,Lime,284.64,382.22,411.27,112.11,39.38657975457429
2018-07-01,2018,7,Lime,270.4,371.3,346.11,88.31,32.659011590602226
2018-08-01,2018,8,Lime,222.63,306.29,284.16,72.6,32.61014570806014
2018-09-01,2018,9,Lime,177.61,217.72,237.49,49.99,28.14592188169479
2018-10-01,2018,10,Lime,234.76,319.58,303.3,76.68,32.66313142650732
2018-11-01,2018,11,Lime,311.34,406.22,417.45,100.5,32.27981233384328
2018-12-01,2018,12,Lime,284.03,391.0,408.92,115.93,40.81609660384587
2019-01-01,2019,1,Lime,275.18,381.13,358.27,94.52,34.348414002320666
2019-02-01,2019,2,Lime,243.53,329.26,306.15,74.17,30.45619412138376
2019-03-01,2019,3,Lime,298.56,411.86,393.37,104.06,34.85395402801647
2019-04-01,2019,4,Lime,325.91,440.98,419.59,104.37,32.02416862809714
2019-05-01,2019,5,Lime,209.25,281.03,279.52,71.02,33.94024662353805
2019-06-01,2019,6,Lime,275.19,378.78,372.96,100.68,36.585618450663745
2019-07-01,2019,7,Lime,237.54,320.29,322.66,83.94,35.337191488931765
2019-08-01,2019,8,Lime,251.55,311.35,314.76,61.5,24.44841007815143
2019-09-01,2019,9,Lime,314.22,377.45,423.62,86.31,27.468007298069093
2019-10-01,2019,10,Lime,312.52,392.38,422.49,94.92,30.372446444244712
2019-11-01,2019,11,Lime,326.81,419.68,424.84,95.45,29.2065636894331
2019-12-01,2019,12,Lime,239.42,330.74,319.98,85.94,35.895064783616746
2020-01-01,2020,1,Lime,257.63,320.75,322.54,64.02,24.8495808525479
2020-02-01,2020,2,Lime,290.18,365.2,382.34,83.59,28.806248257547644
2020-03-01,2020,3,Lime,341.12,425.88,463.6,103.62,30.376398224554933
2020-04-01,2020,4,Lime,380.72,468.01,499.64,103.1,27.08026185116047
2020-05-01,2020,5,Lime,254.83,326.97,340.25,78.78,30.91471533386362
2020-06-01,2020,6,Lime,360.66,439.62,467.87,93.08,25.808233292232767
2020-07-01,2020,7,Lime,219.6,295.2,292.2,74.1,33.74315403317211
2020-08-01,2020,8,Lime,301.46,373.17,387.8,79.03,26.215741320327307
2020-09-01,2020,9,Lime,323.49,411.9,405.34,85.13,26.316106737114985
2020-10-01,2020,10,Lime,238.49,287.78,336.02,73.41,30.781151922029466
2020-11-01,2020,11,Lime,326.48,413.74,432.41,96.6,29.588327129279858
2020-12-01,2020,12,Lime,330.77,436.58,456.57,115.8,35.00921032463334
2021-01-01,2021,1,Lime,346.44,447.62,486.47,120.61,34.8140991761635
2021-02-01,2021,2,Lime,352.13,485.72,449.47,115.47,32.791857327732
2021-03-01,2021,3,Lime,246.87,336.05,309.09,75.7,30.663899759428137
2021-04-01,2021,4,Lime,321.15,431.83,455.65,122.59,38.17218179287505
2021-05-01,2021,5,Lime,262.22,358.4,346.19,90.07,34.34900680763984
2021-06-01,2021,6,Lime,241.61,296.08,344.19,78.52,32.49864140613327
2021-07-01,2021,7,Lime,227.7,280.06,299.65,62.16,27.29906574481083
2021-08-01,2021,8,Lime,249.2,331.92,334.03,83.78,33.61956917352762
2021-09-01,2021,9,Lime,220.25,282.42,277.01,59.46,26.99658252141543
2021-10-01,2021,10,Lime,299.76,372.04,426.0,99.26,33.11314614586799
2021-11-01,2021,11,Lime,279.05,354.27,360.31,78.24,28.037975976356933
2021-12-01,2021,12,Lime,265.89,351.49,332.42,76.07,28.609564628393464
2022-01-01,2022,1,Lime,381.04,490.63,519.87,124.21,32.59761899075714
2022-02-01,2022,2,Lime,251.63,324.71,348.8,85.12,33.82743161489822
2022-03-01,2022,3,Lime,426.01,548.4,542.46,119.42,28.03219923659087
2022-04-01,2022,4,Lime,445.27,622.14,616.38,173.99,39.07515910006085
2022-05-01,2022,5,Lime,243.75,333.36,329.31,87.58,35.93024166964444
2022-06-01,2022,6,Lime,247.55,340.65,331.82,88.68,35.82305157622639
2022-07-01,2022,7,Lime,361.46,493.83,477.51,124.21,34.363405532173545
2022-08-01,2022,8,Lime,324.75,417.01,435.22,101.36,31.21169169770849
2022-09-01,2022,9,Lime,429.14,564.96,545.51,126.1,29.38434324827719
2022-10-01,2022,10,Lime,375.37,478.1,538.83,133.1,35.45833831730338
2022-11-01,2022,11,Lime,346.51,455.84,497.36,130.09,37.54291721944036
2022-12-01,2022,12,Lime,373.96,470.47,524.87,123.71,33.081069344028954
2023-01-01,2023,1,Lime,414.32,515.5,555.77,121.32,29.28170754930789
2023-02-01,2023,2,Lime,242.73,300.41,331.77,73.36,30.222868939616472
2023-03-01,2023,3,Lime,308.03,374.13,411.87,84.97,27.58496653411469
2023-04-01,2023,4,Lime,305.61,408.76,439.84,118.69,38.83706723043512
2023-05-01,2023,5,Lime,275.66,378.63,356.22,91.76,33.28737093253612
2023-06-01,2023,6,Lime,399.78,486.6,504.29,95.67,23.930655878068972
2023-07-01,2023,7,Lime,250.5,320.98,337.4,78.69,31.413161112510537
2023-08-01,2023,8,Lime,434.89,581.9,543.86,127.99,29.430423916295172
2023-09-01,2023,9,Lime,386.58,527.15,502.45,128.22,33.16777040515019
2023-10-01,2023,10,Lime,340.2,409.19,467.67,98.23,28.874183164555216
2023-11-01,2023,11,Lime,262.18,350.4,371.55,98.79,37.68020532450785
2023-12-01,2023,12,Lime,399.92,542.59,526.42,134.58,33.65172193145581
2024-01-01,2024,1,Lime,548.05,725.14,703.6,166.32,30.347590484884503
2024-02-01,2024,2,Lime,406.62,528.44,566.84,141.02,34.681020441439074
2024-03-01,2024,3,Lime,328.84,439.94,428.03,105.15,31.976027254583617
2024-04-01,2024,4,Lime,541.33,757.52,760.32,217.59,40.1954371279188
2024-05-01,2024,5,Lime,441.21,537.64,562.36,108.79,24.65718713148226
2024-06-01,2024,6,Lime,411.33,525.79,552.14,127.64,31.03103808838692
2024-07-01,2024,7,Lime,358.08,440.26,507.61,115.86,32.35588908738576
2024-08-01,2024,8,Lime,279.04,339.84,349.29,65.52,23.48049617241393
2024-09-01,2024,9,Lime,412.25,555.41,539.74,135.32,32.82473430570423
2024-10-01,2024,10,Lime,390.88,482.07,559.11,129.71,33.184088931618675
2024-11-01,2024,11,Lime,482.17,591.79,617.25,122.35,25.3748625225828
2024-12-01,2024,12,Lime,315.62,379.45,434.63,91.42,28.965202152841343
2025-01-01,2025,1,Lime,458.22,638.01,649.95,185.76,40.53947000578979
2025-02-01,2025,2,Lime,483.9,634.81,628.7,147.86,30.55589366482876
2025-03-01,2025,3,Lime,392.88,494.41,522.4,115.52,29.403372682912675
2025-04-01,2025,4,Lime,495.29,679.7,641.53,165.32,33.378418022084425
2025-05-01,2025,5,Lime,534.86,655.38,722.97,154.32,28.852404582058
2025-06-01,2025,6,Lime,318.27,418.14,444.57,113.08,35.52957063827234
2025-07-01,2025,7,Lime,396.67,537.83,544.68,144.58,36.44842401784254
2025-08-01,2025,8,Lime,259.31,348.34,350.26,89.99,34.70362319092084
2000-01-01,2000,1,Pumpkin,32.76,42.45,45.75,11.34,34.61527895213995
2000-02-01,2000,2,Pumpkin,31.78,43.62,43.73,11.89,37.413349863593886
2000-03-01,2000,3,Pumpkin,29.8,41.13,40.06,10.8,36.24148912251973
2000-04-01,2000,4,Pumpkin,31.35,42.75,45.44,12.74,40.63782890644687
2000-05-01,2000,5,Pumpkin,32.36,41.2,46.75,11.62,35.90841808276241
2000-06-01,2000,6,Pumpkin,32.51,39.93,44.63,9.77,30.052199162721735
2000-07-01,2000,7,Pumpkin,30.37,36.94,38.54,7.37,24.26728920879418
2000-08-01,2000,8,Pumpkin,29.56,35.52,39.39,7.9,26.725214055432833
2000-09-01,2000,9,Pumpkin,25.81,33.33,34.98,8.34,32.31293175927254
2000-10-01,2000,10,Pumpkin,30.51,37.43,44.19,10.3,33.75931248996234
2000-11-01,2000,11,Pumpkin,30.94,39.65,39.06,8.41,27.18155403505483
2000-12-01,2000,12,Pumpkin,27.62,37.09,36.52,9.19,33.27287011994888
2001-01-01,2001,1,Pumpkin,30.4,40.24,38.97,9.21,30.295952973838908
2001-02-01,2001,2,Pumpkin,35.48,49.1,47.62,12.88,36.302039734950014
2001-03-01,2001,3,Pumpkin,31.52,41.75,43.21,10.96,34.7714632885048
2001-04-01,2001,4,Pumpkin,32.9,40.44,46.83,10.74,32.64427767696755
2001-05-01,2001,5,Pumpkin,36.46,50.76,46.94,12.39,33.98235331225092
2001-06-01,2001,6,Pumpkin,32.13,41.61,46.07,11.71,36.445575955256906
2001-07-01,2001,7,Pumpkin,30.53,37.36,41.4,8.85,28.98778582448141
2001-08-01,2001,8,Pumpkin,27.27,34.03,36.46,7.98,29.262818984895542
2001-09-01,2001,9,Pumpkin,29.9,36.56,42.12,9.44,31.571800763208152
2001-10-01,2001,10,Pumpkin,28.45,35.37,36.57,7.52,26.432244526381275
2001-11-01,2001,11,Pumpkin,31.4,41.19,41.7,10.05,32.00626749596339
2001-12-01,2001,12,Pumpkin,33.52,46.02,46.37,12.67,37.798216592432595
2002-01-01,2002,1,Pumpkin,35.95,44.98,47.06,10.07,28.011048647987067
2002-02-01,2002,2,Pumpkin,36.07,46.89,47.12,10.93,30.302106176583926
2002-03-01,2002,3,Pumpkin,32.47,39.48,45.4,9.97,30.705171835011285
2002-04-01,2002,4,Pumpkin,31.35,38.37,44.5,10.08,32.1530074864195
2002-05-01,2002,5,Pumpkin,34.27,44.43,48.05,11.97,34.9284069786782
2002-06-01,2002,6,Pumpkin,34.07,47.26,46.25,12.68,37.21738415795668
2002-07-01,2002,7,Pumpkin,32.57,42.86,45.78,11.75,36.07603292590443
2002-08-01,2002,8,Pumpkin,35.1,47.06,47.58,12.22,34.8147156275908
2002-09-01,2002,9,Pumpkin,33.94,45.06,43.52,10.35,30.494901311428073
2002-10-01,2002,10,Pumpkin,28.83,37.78,37.81,8.97,31.113315597240387
2002-11-01,2002,11,Pumpkin,34.65,47.49,46.07,12.13,35.00711397658304
2002-12-01,2002,12,Pumpkin,33.09,43.21,44.41,10.72,32.396396505299165
2003-01-01,2003,1,Pumpkin,33.78,45.84,45.38,11.83,35.020618648257404
2003-02-01,2003,2,Pumpkin,39.01,46.91,53.7,11.3,28.96685730105793
2003-03-01,2003,3,Pumpkin,42.86,58.03,54.31,13.31,31.054523904517257
2003-04-01,2003,4,Pumpkin,39.28,52.2,53.65,13.64,34.72496251282456
2003-05-01,2003,5,Pumpkin,39.5,49.91,55.37,13.14,33.26573856775046
2003-06-01,2003,6,Pumpkin,33.51,42.07,44.08,9.57,28.558553988200575
2003-07-01,2003,7,Pumpkin,34.2,44.39,44.84,10.42,30.467747170329908
2003-08-01,2003,8,Pumpkin,36.65,44.14,48.17,9.51,25.948087454058783
2003-09-01,2003,9,Pumpkin,31.42,42.81,45.5,12.74,40.547292974879134
2003-10-01,2003,10,Pumpkin,32.99,39.84,47.64,10.75,32.585533235728285
2003-11-01,2003,11,Pumpkin,35.65,45.71,45.96,10.19,28.58337003262263
2003-12-01,2003,12,Pumpkin,35.98,45.67,51.16,12.44,34.574667663514
2004-01-01,2004,1,Pumpkin,39.11,49.45,52.92,12.08,30.88716213970304
2004-02-01,2004,2,Pumpkin,43.83,57.33,58.58,14.12,32.215304094674664
2004-03-01,2004,3,Pumpkin,40.03,50.37,51.58,10.94,27.32943460046315
2004-04-01,2004,4,Pumpkin,45.57,59.43,58.06,13.18,28.92247328840621
2004-05-01,2004,5,Pumpkin,40.41,55.53,53.69,14.2,35.1397299190054
2004-06-01,2004,6,Pumpkin,39.55,50.16,54.67,12.87,32.54100495321124
2004-07-01,2004,7,Pumpkin,37.7,46.66,49.56,10.41,27.61265885236378
2004-08-01,2004,8,Pumpkin,32.18,39.94,44.47,10.02,31.13725563313973
2004-09-01,2004,9,Pumpkin,40.96,56.61,58.91,16.8,41.01552486444125
2004-10-01,2004,10,Pumpkin,37.18,45.62,52.73,11.99,32.248433974088286
2004-11-01,2004,11,Pumpkin,36.01,49.16,46.47,11.8,32.76858436938526
2004-12-01,2004,12,Pumpkin,39.19,48.73,53.32,11.84,30.211711631253813
2005-01-01,2005,1,Pumpkin,45.31,56.27,63.9,14.77,32.597588617107434
2005-02-01,2005,2,Pumpkin,43.25,56.43,54.86,12.4,28.670453941146956
2005-03-01,2005,3,Pumpkin,44.12,57.66,62.36,15.89,36.015330880936354
2005-04-01,2005,4,Pumpkin,38.13,53.36,54.52,15.81,41.4633058921954
2005-05-01,2005,5,Pumpkin,38.42,53.41,49.4,12.98,33.784399311818554
2005-06-01,2005,6,Pumpkin,39.82,50.61,55.54,13.26,33.29976569621874
2005-07-01,2005,7,Pumpkin,40.13,53.57,51.38,12.34,30.74998567160311
2005-08-01,2005,8,Pumpkin,41.95,54.07,56.49,13.33,31.77584797175691
2005-09-01,2005,9,Pumpkin,38.44,48.61,53.37,12.55,32.648198105624076
2005-10-01,2005,10,Pumpkin,45.14,59.83,64.03,16.79,37.1953097135363
2005-11-01,2005,11,Pumpkin,39.96,53.19,55.21,14.24,35.635546457591445
2005-12-01,2005,12,Pumpkin,39.2,47.61,51.97,10.59,27.015237206027532
2006-01-01,2006,1,Pumpkin,42.54,51.27,54.44,10.32,24.25946342392237
2006-02-01,2006,2,Pumpkin,48.95,60.36,61.7,12.08,24.67819269010686
2006-03-01,2006,3,Pumpkin,50.86,67.54,65.08,15.45,30.377447154055925
2006-04-01,2006,4,Pumpkin,41.79,55.18,56.56,14.08,33.692190255586844
2006-05-01,2006,5,Pumpkin,47.71,60.24,66.74,15.78,33.07475775569533
2006-06-01,2006,6,Pumpkin,50.9,70.06,66.42,17.34,34.06673071369211
2006-07-01,2006,7,Pumpkin,40.64,51.83,54.89,12.72,31.299135582835667
2006-08-01,2006,8,Pumpkin,43.81,56.37,57.94,13.34,30.449599521571507
2006-09-01,2006,9,Pumpkin,42.5,58.37,60.01,16.69,39.27049583412745
2006-10-01,2006,10,Pumpkin,43.0,54.95,62.22,15.58,36.23247387796773
2006-11-01,2006,11,Pumpkin,48.46,62.17,63.19,14.22,29.343728139232063
2006-12-01,2006,12,Pumpkin,44.44,56.11,57.56,12.4,27.902727491612307
2007-01-01,2007,1,Pumpkin,46.88,58.41,64.09,14.37,30.65266499004908
2007-02-01,2007,2,Pumpkin,49.37,63.08,62.28,13.31,26.959637513393737
2007-03-01,2007,3,Pumpkin,47.24,65.5,66.26,18.64,39.458002840806856
2007-04-01,2007,4,Pumpkin,55.42,67.25,75.78,16.1,29.050831737943454
2007-05-01,2007,5,Pumpkin,47.38,64.31,67.85,18.7,39.4680467115941
2007-06-01,2007,6,Pumpkin,48.36,64.88,61.84,15.0,31.01730558869812
2007-07-01,2007,7,Pumpkin,41.73,51.89,52.58,10.51,25.18565735524238
2007-08-01,2007,8,Pumpkin,40.55,56.27,58.6,16.89,41.652178416329434
2007-09-01,2007,9,Pumpkin,40.15,52.26,50.94,11.45,28.517986256572208
2007-10-01,2007,10,Pumpkin,36.59,46.1,45.79,9.35,25.553360061874653
2007-11-01,2007,11,Pumpkin,50.08,69.78,65.67,17.65,35.243539849161635
2007-12-01,2007,12,Pumpkin,48.83,66.13,68.55,18.51,37.90694673981827
2008-01-01,2008,1,Pumpkin,46.19,60.47,66.53,17.31,37.47556294530646
2008-02-01,2008,2,Pumpkin,48.31,60.79,65.46,14.81,30.656115387879552
2008-03-01,2008,3,Pumpkin,45.26,54.67,65.01,14.58,32.21380421165662
2008-04-01,2008,4,Pumpkin,48.54,63.7,63.88,15.25,31.417322996862385
2008-05-01,2008,5,Pumpkin,58.32,70.73,73.88,13.98,23.97115231283897
2008-06-01,2008,6,Pumpkin,44.09,60.14,60.08,16.02,36.33468737879931
2008-07-01,2008,7,Pumpkin,48.18,58.4,61.18,11.61,24.097085726264577
2008-08-01,2008,8,Pumpkin,46.85,60.32,60.7,13.66,29.1568214368806
2008-09-01,2008,9,Pumpkin,45.2,56.47,58.41,12.24,27.07958610711038
2008-10-01,2008,10,Pumpkin,44.76,59.12,60.22,14.91,33.31091753593044
2008-11-01,2008,11,Pumpkin,48.64,62.7,68.18,16.8,34.53940267392542
2008-12-01,2008,12,Pumpkin,37.9,52.94,50.08,13.61,35.91019548761085
2009-01-01,2009,1,Pumpkin,66.78,81.14,92.39,19.98,29.919092663832487
2009-02-01,2009,2,Pumpkin,67.36,86.44,87.24,19.48,28.919196972688574
2009-03-01,2009,3,Pumpkin,53.0,65.4,71.06,15.23,28.735794838122946
2009-04-01,2009,4,Pumpkin,61.48,83.21,79.97,20.11,32.70977112919465
2009-05-01,2009,5,Pumpkin,56.17,72.59,77.54,18.9,33.64779482322445
2009-06-01,2009,6,Pumpkin,61.0,75.79,77.15,15.47,25.360614162927604
2009-07-01,2009,7,Pumpkin,49.58,62.06,62.14,12.52,25.252066857469025
2009-08-01,2009,8,Pumpkin,50.97,69.56,70.81,19.22,37.708381972960616
2009-09-01,2009,9,Pumpkin,56.84,79.51,72.54,19.19,33.76137621151265
2009-10-01,2009,10,Pumpkin,50.19,61.05,66.41,13.54,26.977431804280123
2009-11-01,2009,11,Pumpkin,47.08,64.17,63.64,16.83,35.74758762194642
2009-12-01,2009,12,Pumpkin,53.31,73.05,67.73,17.08,32.03895697063032
2010-01-01,2010,1,Pumpkin,58.85,77.83,81.23,20.68,35.140127204541706
2010-02-01,2010,2,Pumpkin,52.1,71.72,70.46,18.99,36.44906631657137
2010-03-01,2010,3,Pumpkin,49.99,63.2,71.79,17.51,35.02693533319597
2010-04-01,2010,4,Pumpkin,68.35,88.78,92.25,22.17,32.43594376599303
2010-05-01,2010,5,Pumpkin,62.55,78.68,89.45,21.52,34.4044214157931
2010-06-01,2010,6,Pumpkin,57.56,79.39,73.02,18.64,32.383543461529776
2010-07-01,2010,7,Pumpkin,56.05,74.54,73.59,18.02,32.1498088317416
2010-08-01,2010,8,Pumpkin,53.24,68.07,71.31,16.45,30.897763152210455
2010-09-01,2010,9,Pumpkin,53.79,65.16,72.18,14.88,27.66308298367172
2010-10-01,2010,10,Pumpkin,55.23,75.18,70.05,17.39,31.486453944497654
2010-11-01,2010,11,Pumpkin,52.93,69.4,74.16,18.85,35.613006587933896
2010-12-01,2010,12,Pumpkin,51.16,71.35,68.03,18.53,36.219632096106146
2011-01-01,2011,1,Pumpkin,64.64,86.88,81.33,19.46,30.10515144623848
2011-02-01,2011,2,Pumpkin,75.29,92.34,107.76,24.76,32.886129783331405
2011-03-01,2011,3,Pumpkin,74.2,91.79,98.02,20.7,27.897536526231093
2011-04-01,2011,4,Pumpkin,70.37,84.8,93.79,18.92,26.88641908992598
2011-05-01,2011,5,Pumpkin,53.94,66.3,70.87,14.65,27.159756841385168
2011-06-01,2011,6,Pumpkin,51.7,62.4,67.45,13.22,25.57055015367475
2011-07-01,2011,7,Pumpkin,49.83,65.37,64.1,14.9,29.901605656019154
2011-08-01,2011,8,Pumpkin,55.07,66.6,79.68,18.07,32.812724146133746
2011-09-01,2011,9,Pumpkin,52.39,69.37,67.33,15.96,30.463770826931043
2011-10-01,2011,10,Pumpkin,46.68,64.96,64.62,18.11,38.795975158579346
2011-11-01,2011,11,Pumpkin,62.36,78.88,82.55,18.35,29.42586686038028
2011-12-01,2011,12,Pumpkin,58.02,69.74,82.36,18.03,31.07543765005575
2012-01-01,2012,1,Pumpkin,73.11,96.63,98.44,24.42,33.40167774356758
2012-02-01,2012,2,Pumpkin,55.82,69.05,80.15,18.78,33.64379497707815
2012-03-01,2012,3,Pumpkin,63.59,79.73,86.97,19.76,31.07401938352039
2012-04-01,2012,4,Pumpkin,76.1,93.74,103.1,22.32,29.32979063102414
2012-05-01,2012,5,Pumpkin,62.09,86.91,83.71,23.22,37.397266230848395
2012-06-01,2012,6,Pumpkin,71.39,92.72,96.07,23.0,32.21735226593043
2012-07-01,2012,7,Pumpkin,68.08,85.31,91.7,20.43,30.008769082301583
2012-08-01,2012,8,Pumpkin,75.78,104.61,108.73,30.89,40.76268043985162
2012-09-01,2012,9,Pumpkin,67.01,85.08,95.32,23.19,34.60672346407482
2012-10-01,2012,10,Pumpkin,50.3,65.37,66.94,15.86,31.53075242395144
2012-11-01,2012,11,Pumpkin,61.38,74.39,79.01,15.32,24.959229457104172
2012-12-01,2012,12,Pumpkin,54.75,66.76,73.49,15.38,28.091272892652253
2013-01-01,2013,1,Pumpkin,56.77,69.08,81.85,18.69,32.9222601334153
2013-02-01,2013,2,Pumpkin,77.64,95.12,112.55,26.2,33.74544855042691
